order_item_id,order_id,product_id,quantity,unit_price,total_price
OI000599,O000164,P00090,4,211.24,844.96
OI000600,O001158,P00038,4,311.85,1247.4
OI000601,O000316,P00029,3,488.38,1465.14
OI000602,O000609,P00040,4,151.91,607.64
OI000603,O001731,P00052,1,246.28,246.28
OI000604,O001878,P00024,5,35.54,177.7
OI000605,O000738,P00013,2,223.79,447.58
OI000606,O000997,P00081,1,46.27,46.27
OI000607,O001834,P00027,5,282.59,1412.95
OI000608,O000083,P00071,4,292.9,1171.6
OI000609,O000247,P00046,5,369.5,1847.5
OI000610,O000266,P00065,1,326.93,326.93
OI000611,O001209,P00081,5,12.48,62.4
OI000612,O000863,P00002,5,14.5,72.5
OI000613,O001013,P00003,3,289.41,868.23
OI000614,O000860,P00020,1,433.25,433.25
OI000615,O001403,P00022,4,266.11,1064.44
OI000616,O000141,P00067,4,403.34,1613.36
OI000617,O001884,P00027,5,397.39,1986.95
OI000618,O000319,P00039,2,302.52,605.04
OI000619,O000828,P00020,4,191.4,765.6
OI000620,O000715,P00046,4,170.24,680.96
OI000621,O000728,P00071,1,201.23,201.23
OI000622,O000521,P00013,4,444.31,1777.24
OI000623,O000408,P00099,4,353.43,1413.72
OI000624,O000270,P00068,5,80.67,403.35
OI000625,O001122,P00095,5,248.13,1240.65
OI000626,O000430,P00020,5,293.11,1465.55
OI000627,O000407,P00015,5,10.12,50.6
OI000628,O001389,P00003,3,385.86,1157.58
OI000629,O000494,P00074,1,237.84,237.84
OI000630,O001769,P00031,2,195.18,390.36
OI000631,O001860,P00092,2,304.55,609.1
OI000632,O000867,P00098,2,111.08,222.16
OI000633,O001109,P00068,4,98.47,393.88
OI000634,O000580,P00037,5,379.12,1895.6
OI000635,O000271,P00023,3,103.11,309.33
OI000636,O000443,P00004,1,421.56,421.56
OI000637,O001017,P00023,1,108.71,108.71
OI000638,O001159,P00020,2,104.76,209.52
OI000639,O000126,P00097,1,451.08,451.08
OI000640,O001192,P00094,2,180.99,361.98
OI000641,O000043,P00085,2,102.72,205.44
OI000642,O000505,P00009,5,338.15,1690.75
OI000643,O000620,P00010,2,27.98,55.96
OI000644,O001177,P00077,1,26.05,26.05
OI000645,O000316,P00082,3,460.8,1382.4
OI000646,O000359,P00008,4,250.1,1000.4
OI000647,O001636,P00031,2,392.9,785.8
OI000648,O000604,P00030,5,418.82,2094.1
OI000649,O000428,P00030,3,301.25,903.75
OI000650,O001156,P00047,3,315.5,946.5
OI000651,O001816,P00044,2,306.84,613.68
OI000652,O000388,P00009,5,372.6,1863.0
OI000653,O000774,P00029,5,215.71,1078.55
OI000654,O001344,P00068,4,452.87,1811.48
OI000655,O000742,P00096,2,13.64,27.28
OI000656,O001473,P00051,5,111.53,557.65
OI000657,O001592,P00022,1,390.65,390.65
OI000658,O000392,P00092,1,458.35,458.35
OI000659,O001265,P00054,2,444.01,888.02
OI000660,O001545,P00058,3,24.33,72.99
OI000661,O001023,P00088,1,264.13,264.13
OI000662,O000746,P00053,1,38.98,38.98
OI000663,O000768,P00010,3,246.62,739.86
OI000664,O000816,P00033,2,489.4,978.8
OI000665,O000298,P00044,1,329.18,329.18
OI000666,O001191,P00092,2,233.14,466.28
OI000667,O000869,P00100,5,446.71,2233.55
OI000668,O000526,P00086,2,134.37,268.74
OI000669,O001511,P00059,3,417.01,1251.03
OI000670,O000192,P00047,2,194.37,388.74
OI000671,O001266,P00006,1,364.74,364.74
OI000672,O001252,P00042,1,374.09,374.09
OI000673,O000652,P00029,3,88.1,264.3
OI000674,O001134,P00058,5,128.44,642.2
OI000675,O001101,P00044,1,14.67,14.67
OI000676,O001857,P00071,4,55.19,220.76
OI000677,O000526,P00082,1,68.03,68.03
OI000678,O000752,P00042,3,57.83,173.49
OI000679,O001445,P00002,3,489.94,1469.82
OI000680,O001637,P00044,3,299.76,899.28
OI000681,O000533,P00096,4,488.49,1953.96
OI000682,O000287,P00089,5,282.67,1413.35
OI000683,O001496,P00043,2,176.7,353.4
OI000684,O001408,P00039,2,474.57,949.14
OI000685,O001112,P00021,4,403.03,1612.12
OI000686,O000409,P00091,4,105.92,423.68
OI000687,O000508,P00036,4,310.78,1243.12
OI000688,O000357,P00098,4,478.38,1913.52
OI000689,O000564,P00025,4,347.72,1390.88
OI000690,O000605,P00045,5,77.03,385.15
OI000691,O001122,P00015,2,77.15,154.3
OI000692,O000755,P00093,1,272.58,272.58
OI000693,O000197,P00099,3,295.69,887.07
OI000694,O000535,P00021,3,202.56,607.68
OI000695,O000700,P00021,4,88.59,354.36
OI000696,O001223,P00007,4,303.19,1212.76
OI000697,O000270,P00017,2,392.65,785.3
OI000698,O000107,P00075,3,496.19,1488.57
OI000699,O000513,P00036,5,257.65,1288.25
OI000700,O001837,P00040,1,272.01,272.01
OI000701,O001259,P00096,5,19.83,99.15
OI000702,O000245,P00020,2,41.4,82.8
OI000703,O001155,P00071,4,239.66,958.64
OI000704,O001280,P00084,3,39.95,119.85
OI000705,O001441,P00054,5,188.81,944.05
OI000706,O000136,P00040,2,409.06,818.12
OI000707,O001095,P00080,4,340.85,1363.4
OI000708,O001710,P00098,1,60.37,60.37
OI000709,O001759,P00012,5,75.76,378.8
OI000710,O001601,P00080,1,249.85,249.85
OI000711,O000627,P00021,4,155.48,621.92
OI000712,O001475,P00046,3,363.94,1091.82
OI000713,O000517,P00003,4,67.45,269.8
OI000714,O001586,P00065,5,179.48,897.4
OI000715,O000095,P00040,3,306.58,919.74
OI000716,O000366,P00011,2,176.73,353.46
OI000717,O000569,P00013,5,54.51,272.55
OI000718,O000834,P00040,2,490.41,980.82
OI000719,O000552,P00043,5,162.09,810.45
OI000720,O000543,P00014,3,348.73,1046.19
OI000721,O000155,P00098,5,222.52,1112.6
OI000722,O000254,P00021,5,39.92,199.6
OI000723,O001953,P00026,2,468.55,937.1
OI000724,O000670,P00014,1,343.71,343.71
OI000725,O000266,P00014,2,220.42,440.84
OI000726,O000065,P00063,1,214.68,214.68
OI000727,O000683,P00033,2,465.83,931.66
OI000728,O000756,P00068,4,162.54,650.16
OI000729,O001024,P00084,3,259.53,778.59
OI000730,O001522,P00054,2,51.47,102.94
OI000731,O001681,P00092,5,49.92,249.6
OI000732,O001989,P00070,3,58.0,174.0
OI000733,O000234,P00092,5,68.31,341.55
OI000734,O000531,P00013,4,226.93,907.72
OI000735,O000927,P00100,2,325.85,651.7
OI000736,O001975,P00008,3,231.79,695.37
OI000737,O001014,P00019,4,22.03,88.12
OI000738,O001260,P00054,3,80.64,241.92
OI000739,O001051,P00056,4,227.94,911.76
OI000740,O001052,P00048,1,67.91,67.91
OI000741,O000114,P00034,3,76.13,228.39
OI000742,O001455,P00015,4,219.85,879.4
OI000743,O000257,P00067,4,374.3,1497.2
OI000744,O001049,P00042,4,258.48,1033.92
OI000745,O000421,P00035,3,265.75,797.25
OI000746,O000601,P00062,2,287.23,574.46
OI000747,O000515,P00086,4,443.38,1773.52
OI000748,O000032,P00044,1,308.93,308.93
OI000749,O001230,P00021,1,178.32,178.32
OI000750,O001393,P00038,5,359.32,1796.6
OI000751,O001537,P00014,4,74.56,298.24
OI000752,O000656,P00090,2,439.54,879.08
OI000753,O000167,P00046,2,258.4,516.8
OI000754,O000540,P00018,4,156.5,626.0
OI000755,O000983,P00010,3,58.43,175.29
OI000756,O000250,P00082,3,489.07,1467.21
OI000757,O000476,P00032,3,39.05,117.15
OI000758,O001398,P00096,4,313.18,1252.72
OI000759,O001277,P00033,2,67.76,135.52
OI000760,O001107,P00020,4,11.42,45.68
OI000761,O000419,P00028,1,307.1,307.1
OI000762,O001989,P00074,5,397.43,1987.15
OI000763,O001013,P00052,2,359.46,718.92
OI000764,O001798,P00066,3,448.78,1346.34
OI000765,O000732,P00005,5,167.28,836.4
OI000766,O000017,P00051,1,265.82,265.82
OI000767,O000551,P00050,3,255.35,766.05
OI000768,O000498,P00089,3,80.74,242.22
OI000769,O000577,P00063,5,274.21,1371.05
OI000770,O000350,P00027,1,75.66,75.66
OI000771,O000917,P00096,3,31.78,95.34
OI000772,O000643,P00060,3,57.26,171.78
OI000773,O000512,P00035,3,422.5,1267.5
OI000774,O000601,P00019,5,331.36,1656.8
OI000775,O001006,P00019,1,318.59,318.59
OI000776,O001966,P00048,5,157.5,787.5
OI000777,O001012,P00059,5,58.06,290.3
OI000778,O001752,P00069,4,148.57,594.28
OI000779,O001707,P00044,5,282.59,1412.95
OI000780,O000536,P00016,1,336.09,336.09
OI000781,O001311,P00048,4,196.65,786.6
OI000782,O000534,P00002,1,60.72,60.72
OI000783,O000276,P00005,4,177.63,710.52
OI000784,O000273,P00088,3,36.23,108.69
OI000785,O000550,P00002,3,252.83,758.49
OI000786,O000886,P00087,5,50.29,251.45
OI000787,O000333,P00097,4,487.8,1951.2
OI000788,O000595,P00100,5,81.04,405.2
OI000789,O001602,P00038,4,220.4,881.6
OI000790,O000671,P00070,2,113.43,226.86
OI000791,O000376,P00013,1,272.77,272.77
OI000792,O000035,P00029,3,363.9,1091.7
OI000793,O000435,P00009,2,151.87,303.74
OI000794,O000342,P00048,3,485.3,1455.9
OI000795,O000187,P00079,3,438.47,1315.41
OI000796,O000915,P00029,5,227.11,1135.55
OI000797,O001628,P00003,1,97.05,97.05
OI000798,O000603,P00039,5,126.24,631.2
OI000799,O001692,P00019,1,415.25,415.25
OI000800,O001104,P00097,2,198.26,396.52
OI000801,O001053,P00084,5,337.51,1687.55
OI000802,O000585,P00069,5,25.22,126.1
OI000803,O000475,P00016,3,124.99,374.97
OI000804,O000634,P00032,5,137.55,687.75
OI000805,O000569,P00001,2,275.27,550.54
OI000806,O001709,P00045,2,62.83,125.66
OI000807,O000614,P00084,5,259.61,1298.05
OI000808,O000947,P00081,1,275.92,275.92
OI000809,O001031,P00018,5,371.33,1856.65
OI000810,O000669,P00023,5,407.32,2036.6
OI000811,O001597,P00083,1,181.41,181.41
OI000812,O001949,P00077,3,384.87,1154.61
OI000813,O001596,P00013,1,362.74,362.74
OI000814,O001363,P00092,5,187.66,938.3
OI000815,O001858,P00061,5,436.35,2181.75
OI000816,O000339,P00044,4,325.42,1301.68
OI000817,O001152,P00058,1,271.36,271.36
OI000818,O000259,P00007,1,290.82,290.82
OI000819,O000416,P00015,5,445.02,2225.1
OI000820,O001581,P00050,3,253.39,760.17
OI000821,O000129,P00041,4,103.51,414.04
OI000822,O001972,P00048,4,296.9,1187.6
OI000823,O001289,P00036,3,400.83,1202.49
OI000824,O001440,P00005,4,208.96,835.84
OI000825,O001626,P00042,1,387.15,387.15
OI000826,O000445,P00059,3,385.35,1156.05
OI000827,O001537,P00030,1,454.43,454.43
OI000828,O001717,P00057,4,351.86,1407.44
OI000829,O001241,P00003,2,239.29,478.58
OI000830,O001810,P00035,2,211.73,423.46
OI000831,O001467,P00042,5,40.12,200.6
OI000832,O001256,P00095,2,439.44,878.88
OI000833,O000272,P00065,4,39.11,156.44
OI000834,O001938,P00002,4,252.31,1009.24
OI000835,O001866,P00089,1,225.59,225.59
OI000836,O000497,P00098,3,255.05,765.15
OI000837,O000324,P00089,2,243.05,486.1
OI000838,O000650,P00064,4,315.91,1263.64
OI000839,O001594,P00042,2,141.17,282.34
OI000840,O000128,P00086,2,195.65,391.3
OI000841,O001150,P00074,5,448.52,2242.6
OI000842,O000729,P00009,1,94.18,94.18
OI000843,O000587,P00065,1,130.4,130.4
OI000844,O000056,P00089,4,74.48,297.92
OI000845,O000809,P00067,2,11.52,23.04
OI000846,O001294,P00014,3,143.9,431.7
OI000847,O000626,P00054,3,189.48,568.44
OI000848,O000351,P00020,5,309.9,1549.5
OI000849,O001076,P00041,4,245.62,982.48
OI000850,O001168,P00023,2,364.93,729.86
OI000851,O001497,P00076,1,175.3,175.3
OI000852,O001868,P00045,1,190.22,190.22
OI000853,O001129,P00006,1,27.13,27.13
OI000854,O001996,P00073,4,451.88,1807.52
OI000855,O000906,P00004,4,94.68,378.72
OI000856,O001425,P00032,3,297.1,891.3
OI000857,O000660,P00007,4,389.78,1559.12
OI000858,O000865,P00061,5,166.57,832.85
OI000859,O001106,P00006,5,19.8,99.0
OI000860,O000928,P00066,5,275.3,1376.5
OI000861,O000093,P00081,4,297.22,1188.88
OI000862,O000507,P00057,1,154.57,154.57
OI000863,O000710,P00024,5,282.56,1412.8
OI000864,O001106,P00009,1,35.95,35.95
OI000865,O001619,P00067,3,176.09,528.27
OI000866,O000605,P00084,4,190.11,760.44
OI000867,O000578,P00090,4,213.51,854.04
OI000868,O000121,P00012,5,421.77,2108.85
OI000869,O001674,P00081,5,69.96,349.8
OI000870,O000833,P00044,1,301.19,301.19
OI000871,O000340,P00023,4,67.55,270.2
OI000872,O001273,P00076,2,188.32,376.64
OI000873,O000711,P00021,5,344.07,1720.35
OI000874,O001757,P00012,4,166.99,667.96
OI000875,O000468,P00032,3,270.73,812.19
OI000876,O000644,P00019,2,488.22,976.44
OI000877,O001100,P00037,1,435.19,435.19
OI000878,O000339,P00057,2,194.94,389.88
OI000879,O000852,P00084,2,267.88,535.76
OI000880,O001540,P00044,5,90.62,453.1
OI000881,O000564,P00026,5,252.16,1260.8
OI000882,O001806,P00021,1,296.72,296.72
OI000883,O000216,P00070,5,357.82,1789.1
OI000884,O000743,P00084,5,326.74,1633.7
OI000885,O000013,P00074,5,92.49,462.45
OI000886,O000005,P00068,3,308.31,924.93
OI000887,O000239,P00019,1,28.23,28.23
OI000888,O000983,P00082,1,489.22,489.22
OI000889,O001892,P00044,5,439.7,2198.5
OI000890,O000506,P00053,4,205.85,823.4
OI000891,O001178,P00036,4,64.9,259.6
OI000892,O000997,P00065,1,44.38,44.38
OI000893,O000481,P00063,3,345.69,1037.07
OI000894,O001822,P00017,3,494.56,1483.68
OI000895,O000802,P00034,1,152.2,152.2
OI000896,O001380,P00008,5,146.58,732.9
OI000897,O001412,P00073,4,239.96,959.84
OI000898,O001671,P00036,4,281.08,1124.32
OI000899,O001680,P00044,3,306.14,918.42
OI000900,O001697,P00043,4,238.69,954.76
OI000901,O001548,P00071,3,147.68,443.04
OI000902,O001166,P00008,2,28.18,56.36
OI000903,O001990,P00052,2,161.99,323.98
OI000904,O000180,P00046,3,320.73,962.19
OI000905,O001531,P00003,2,194.82,389.64
OI000906,O001217,P00092,1,68.36,68.36
OI000907,O001532,P00077,1,340.57,340.57
OI000908,O001622,P00081,3,449.21,1347.63
OI000909,O001012,P00009,1,50.83,50.83
OI000910,O000695,P00047,3,169.04,507.12
OI000911,O001016,P00082,2,152.59,305.18
OI000912,O001078,P00082,4,14.22,56.88
OI000913,O001950,P00062,3,189.94,569.82
OI000914,O000889,P00075,1,313.52,313.52
OI000915,O001194,P00028,1,481.7,481.7
OI000916,O001831,P00025,4,311.93,1247.72
OI000917,O000140,P00076,1,102.56,102.56
OI000918,O000273,P00023,1,24.3,24.3
OI000919,O000901,P00088,2,168.39,336.78
OI000920,O001328,P00043,4,198.18,792.72
OI000921,O000017,P00099,5,409.04,2045.2
OI000922,O000376,P00033,5,77.14,385.7
OI000923,O000743,P00091,5,450.01,2250.05
OI000924,O000799,P00017,2,240.05,480.1
OI000925,O000474,P00020,1,141.77,141.77
OI000926,O001918,P00076,4,65.92,263.68
OI000927,O000654,P00079,2,105.79,211.58
OI000928,O001743,P00021,3,409.73,1229.19
OI000929,O001410,P00081,2,419.69,839.38
OI000930,O001691,P00080,2,446.5,893.0
OI000931,O001939,P00053,2,424.73,849.46
OI000932,O001018,P00035,1,462.86,462.86
OI000933,O000911,P00073,5,42.93,214.65
OI000934,O000866,P00039,4,344.66,1378.64
OI000935,O000154,P00038,5,108.33,541.65
OI000936,O001824,P00061,4,62.36,249.44
OI000937,O001478,P00072,1,229.29,229.29
OI000938,O001831,P00012,3,396.54,1189.62
OI000939,O001566,P00002,3,259.8,779.4
OI000940,O000666,P00021,5,380.23,1901.15
OI000941,O000014,P00008,3,292.73,878.19
OI000942,O001606,P00033,3,270.14,810.42
OI000943,O000279,P00055,2,402.18,804.36
OI000944,O000622,P00006,5,398.55,1992.75
OI000945,O000290,P00046,1,224.49,224.49
OI000946,O001229,P00007,4,296.35,1185.4
OI000947,O000859,P00003,4,46.15,184.6
OI000948,O000524,P00006,1,391.09,391.09
OI000949,O001304,P00049,4,246.13,984.52
OI000950,O000435,P00051,5,278.89,1394.45
OI000951,O001248,P00055,1,267.84,267.84
OI000952,O000893,P00057,1,343.32,343.32
OI000953,O001477,P00037,4,193.31,773.24
OI000954,O001857,P00007,5,50.24,251.2
OI000955,O000353,P00009,5,199.66,998.3
OI000956,O000432,P00084,1,345.17,345.17
OI000957,O001528,P00058,4,177.97,711.88
OI000958,O001789,P00014,5,13.07,65.35
OI000959,O000726,P00007,4,218.08,872.32
OI000960,O001625,P00062,3,429.63,1288.89
OI000961,O000640,P00009,4,364.95,1459.8
OI000962,O001947,P00044,2,104.54,209.08
OI000963,O001235,P00074,4,72.81,291.24
OI000964,O000779,P00018,3,301.75,905.25
OI000965,O000036,P00031,5,309.16,1545.8
OI000966,O000611,P00014,2,359.24,718.48
OI000967,O001273,P00034,2,118.61,237.22
OI000968,O001772,P00074,4,436.42,1745.68
OI000969,O001303,P00090,2,289.49,578.98
OI000970,O001956,P00058,4,122.41,489.64
OI000971,O001497,P00089,3,235.21,705.63
OI000972,O001723,P00064,4,361.6,1446.4
OI000973,O001217,P00029,3,102.2,306.6
OI000974,O001081,P00071,4,321.15,1284.6
OI000975,O000647,P00059,2,393.01,786.02
OI000976,O001054,P00004,5,135.08,675.4
OI000977,O001540,P00018,1,342.06,342.06
OI000978,O001341,P00079,2,108.44,216.88
OI000979,O001589,P00048,3,451.94,1355.82
OI000980,O000111,P00023,5,314.16,1570.8
OI000981,O000330,P00037,5,63.66,318.3
OI000982,O000291,P00013,3,135.44,406.32
OI000983,O000688,P00092,4,234.49,937.96
OI000984,O001618,P00024,4,363.25,1453.0
OI000985,O001266,P00047,4,322.33,1289.32
OI000986,O000136,P00046,1,309.79,309.79
OI000987,O000731,P00073,2,459.68,919.36
OI000988,O001552,P00048,4,490.39,1961.56
OI000989,O000822,P00007,1,341.34,341.34
OI000990,O001704,P00028,1,399.89,399.89
OI000991,O001588,P00039,5,461.72,2308.6
OI000992,O000021,P00071,5,451.35,2256.75
OI000993,O000368,P00034,5,466.67,2333.35
OI000994,O001098,P00023,5,188.9,944.5
OI000995,O001891,P00005,4,440.9,1763.6
OI000996,O000929,P00036,5,10.19,50.95
OI000997,O001291,P00016,5,265.07,1325.35
OI000998,O001744,P00020,4,463.17,1852.68
OI000999,O000625,P00089,5,126.67,633.35
OI001000,O000134,P00041,1,38.25,38.25
OI001001,O001775,P00059,2,209.49,418.98
OI001002,O000094,P00088,1,388.55,388.55
OI001003,O001799,P00003,4,447.03,1788.12
OI001004,O000443,P00087,3,416.52,1249.56
OI001005,O001499,P00078,3,33.91,101.73
OI001006,O000112,P00072,3,34.78,104.34
OI001007,O001968,P00011,1,125.45,125.45
OI001008,O001197,P00006,1,250.04,250.04
OI001009,O001096,P00072,2,205.46,410.92
OI001010,O001560,P00073,4,305.31,1221.24
OI001011,O001057,P00012,5,228.66,1143.3
OI001012,O000821,P00049,1,470.72,470.72
OI001013,O001715,P00069,2,428.51,857.02
OI001014,O001147,P00092,1,422.56,422.56
OI001015,O001894,P00004,4,154.31,617.24
OI001016,O001844,P00002,2,339.35,678.7
OI001017,O001458,P00039,4,86.25,345.0
OI001018,O001122,P00045,2,299.98,599.96
OI001019,O001728,P00010,1,407.32,407.32
OI001020,O000229,P00004,3,41.65,124.95
OI001021,O000332,P00079,5,361.3,1806.5
OI001022,O001428,P00029,1,140.18,140.18
OI001023,O000549,P00073,2,478.99,957.98
OI001024,O000273,P00027,4,63.92,255.68
OI001025,O001969,P00078,4,439.53,1758.12
OI001026,O000564,P00076,3,223.25,669.75
OI001027,O000831,P00001,3,201.2,603.6
OI001028,O001584,P00046,5,412.72,2063.6
OI001029,O000340,P00067,3,332.37,997.11
OI001030,O000578,P00064,2,211.62,423.24
OI001031,O000561,P00038,5,142.41,712.05
OI001032,O001941,P00027,3,19.96,59.88
OI001033,O001362,P00073,3,58.47,175.41
OI001034,O001838,P00041,3,166.15,498.45
OI001035,O001049,P00049,2,121.31,242.62
OI001036,O000540,P00050,2,471.57,943.14
OI001037,O001760,P00071,2,444.29,888.58
OI001038,O001474,P00088,4,266.34,1065.36
OI001039,O000557,P00031,4,59.51,238.04
OI001040,O000170,P00010,1,405.36,405.36
OI001041,O000721,P00021,5,253.53,1267.65
OI001042,O001388,P00019,3,94.44,283.32
OI001043,O001806,P00065,3,342.87,1028.61
OI001044,O000997,P00092,1,313.36,313.36
OI001045,O000379,P00089,5,376.6,1883.0
OI001046,O000237,P00025,4,398.98,1595.92
OI001047,O001433,P00070,2,75.81,151.62
OI001048,O001868,P00034,1,134.91,134.91
OI001049,O001391,P00036,2,498.98,997.96
OI001050,O001918,P00088,4,263.98,1055.92
OI001051,O001242,P00082,1,497.45,497.45
OI001052,O000417,P00095,5,220.01,1100.05
OI001053,O000339,P00054,3,77.94,233.82
OI001054,O001804,P00077,5,245.35,1226.75
OI001055,O001450,P00002,5,382.73,1913.65
OI001056,O001981,P00080,4,243.55,974.2
OI001057,O000540,P00044,4,94.07,376.28
OI001058,O001896,P00029,5,411.39,2056.95
OI001059,O001619,P00016,1,215.58,215.58
OI001060,O000945,P00085,3,483.99,1451.97
OI001061,O001971,P00100,4,284.88,1139.52
OI001062,O001812,P00046,3,496.19,1488.57
OI001063,O000505,P00010,2,272.02,544.04
OI001064,O000270,P00053,3,258.52,775.56
OI001065,O000624,P00094,4,458.29,1833.16
OI001066,O000652,P00074,1,346.23,346.23
OI001067,O001900,P00078,4,364.93,1459.72
OI001068,O001726,P00023,1,111.8,111.8
OI001069,O001249,P00017,5,400.48,2002.4
OI001070,O001830,P00042,5,19.11,95.55
OI001071,O001692,P00038,1,446.07,446.07
OI001072,O000796,P00093,4,353.38,1413.52
OI001073,O001077,P00052,1,23.21,23.21
OI001074,O001278,P00036,4,218.34,873.36
OI001075,O000082,P00001,4,424.45,1697.8
OI001076,O000991,P00008,2,92.78,185.56
OI001077,O000163,P00040,2,414.3,828.6
OI001078,O000723,P00073,3,338.47,1015.41
OI001079,O001151,P00090,4,308.19,1232.76
OI001080,O000164,P00032,5,124.91,624.55
OI001081,O001721,P00042,2,346.85,693.7
OI001082,O000835,P00024,2,232.54,465.08
OI001083,O001772,P00064,3,349.82,1049.46
OI001084,O001949,P00055,2,420.98,841.96
OI001085,O001049,P00010,1,239.45,239.45
OI001086,O001698,P00090,5,404.19,2020.95
OI001087,O001077,P00081,1,326.54,326.54
OI001088,O001526,P00075,5,355.62,1778.1
OI001089,O000617,P00063,4,204.58,818.32
OI001090,O001980,P00040,4,126.92,507.68
OI001091,O000570,P00032,4,327.85,1311.4
OI001092,O001987,P00044,3,305.67,917.01
OI001093,O000466,P00073,1,273.08,273.08
OI001094,O000202,P00026,3,350.81,1052.43
OI001095,O001533,P00094,4,265.03,1060.12
OI001096,O001878,P00085,1,34.13,34.13
OI001097,O001642,P00020,2,228.49,456.98
OI001098,O000280,P00057,2,337.73,675.46
OI001099,O000227,P00028,2,307.37,614.74
OI001100,O001312,P00053,1,195.27,195.27
OI001101,O001702,P00052,3,146.49,439.47
OI001102,O001002,P00048,5,14.23,71.15
OI001103,O001313,P00011,1,122.59,122.59
OI001104,O001566,P00032,3,181.49,544.47
OI001105,O000231,P00065,1,302.69,302.69
OI001106,O000832,P00031,5,102.12,510.6
OI001107,O000882,P00032,3,61.56,184.68
OI001108,O000285,P00073,3,124.09,372.27
OI001109,O001087,P00092,4,247.0,988.0
OI001110,O000108,P00050,5,48.04,240.2
OI001111,O000656,P00082,1,217.92,217.92
OI001112,O001552,P00064,3,35.78,107.34
OI001113,O000072,P00058,5,240.21,1201.05
OI001114,O001052,P00081,1,68.13,68.13
OI001115,O001126,P00091,1,231.05,231.05
OI001116,O000909,P00062,1,173.14,173.14
OI001117,O000422,P00079,1,252.47,252.47
OI001118,O000561,P00019,1,148.81,148.81
OI001119,O001580,P00071,1,210.4,210.4
OI001120,O001399,P00098,2,434.35,868.7
OI001121,O000500,P00042,3,484.15,1452.45
OI001122,O000188,P00060,3,412.01,1236.03
OI001123,O000189,P00070,2,373.09,746.18
OI001124,O000151,P00039,5,100.72,503.6
OI001125,O000602,P00058,5,123.24,616.2
OI001126,O000431,P00007,3,249.73,749.19
OI001127,O000575,P00069,3,90.68,272.04
OI001128,O000799,P00069,2,482.47,964.94
OI001129,O000402,P00099,3,48.08,144.24
OI001130,O001682,P00078,2,146.55,293.1
OI001131,O001727,P00083,3,402.76,1208.28
OI001132,O001977,P00023,4,323.17,1292.68
